Date,Team,MP
20181110,Ian Mahinmi,13.42
20181110,Tomas Satoransky,6.09
20181110,Kevin Durant,30.25
20181110,Quinn Cook,29.37
20181110,Klay Thompson,28.43
20181110,Jonas Jerebko,26.24
20181110,Damian Jones,19.08
20181110,Alfonzo McKinnie,27.57
20181110,Jordan Bell,26.59
20181110,Andre Iguodala,21.3
20181110,Kevon Looney,13.27
20181110,Damion Lee,5.56
20181110,Marcus Derrickson,5.33
20181110,Jacob Evans,4.21
20181110,Jarrett Allen,22.42
20181110,D'Angelo Russell,22.29
20181110,Caris LeVert,20.54
20181110,Joe Harris,20.52
20181110,Jared Dudley,16.53
20181110,Allen Crabbe,27.35
20181110,Spencer Dinwiddie,21.59
20181110,Shabazz Napier,19.47
20181110,Rondae Hollis-Jefferson,17.04
20181110,Ed Davis,17.01
20181110,DeMarre Carroll,16.1
20181110,Rodions Kurucs,8.17
20181110,Kenneth Faried,8.17
20181110,DeMar DeRozan,39.19
20181110,LaMarcus Aldridge,35.43
20181110,Bryn Forbes,29.44
20181110,Derrick White,29.43
20181110,Dante Cunningham,10.25
20181110,Patty Mills,28.53
20181110,Davis Bertans,20.16
20181110,Marco Belinelli,18.11
20181110,Quincy Pondexter,15.29
20181110,Chimezie Metu,12.17
20181110,Chris Paul,40.12
20181110,P.J. Tucker,38.32
20181110,James Harden,38.31
20181110,Clint Capela,32.56
20181110,James Ennis,19.07
20181110,Eric Gordon,30.12
20181110,Gary Clark,23.33
20181110,Isaiah Hartenstein,9.51
20181110,Gerald Green,7.06
20181110,Luka Doncic,31.22
20181110,Wesley Matthews,31.04
20181110,DeAndre Jordan,27.59
20181110,Dennis Smith,26.18
20181110,Harrison Barnes,17.14
20181110,Maxi Kleber,26.02
20181110,Dorian Finney-Smith,25.1
20181110,J.J. Barea,21.42
20181110,Dwight Powell,20.01
20181110,Devin Harris,11.3
20181110,Jalen Brunson,1.38
20181110,Paul George,38.16
20181110,Steven Adams,36.42
20181110,Dennis Schroder,31.38
20181110,Jerami Grant,29.16
20181110,Terrance Ferguson,24.53
20181110,Alex Abrines,26.05
20181110,Raymond Felton,16.01
20181110,Patrick Patterson,15.16
20181110,Nerlens Noel,11.18
20181110,Hamidou Diallo,7.19
20181110,Abdel Nader,1.38
20181110,Timothe Luwawu-Cabarrot,1.38
20181110,De'Aaron Fox,38.54
20181110,Iman Shumpert,26.29
20181110,Nemanja Bjelica,26.08
20181110,Buddy Hield,25.57
20181110,Willie Cauley-Stein,25.56
20181110,Marvin Bagley,21.52
20181110,Bogdan Bogdanovic,20.21
20181110,Frank Mason,16.04
20181110,Justin Jackson,15.31
20181110,Kosta Koufos,12.08
20181110,Troy Williams,8.19
20181110,Harry Giles,2.21
20181110,Kyle Kuzma,31.28
20181110,LeBron James,31.17
20181110,Brandon Ingram,30.21
20181110,JaVale McGee,22.54
20181110,Lonzo Ball,19.36
20181110,Rajon Rondo,28.24
20181110,Tyson Chandler,23.27
20181110,Josh Hart,17.48
20181110,Kentavious Caldwell-Pope,17.4
20181110,Lance Stephenson,13.47
20181110,Ivica Zubac,1.39
20181110,Sviatoslav Mykhailiuk,1.39
20181111,Andre Drummond,36.41
20181111,Reggie Bullock,34.21
20181111,Reggie Jackson,32.12
20181111,Blake Griffin,30.26
20181111,Glenn Robinson,22.05
20181111,Ish Smith,25.26
20181111,Langston Galloway,24.59
20181111,Stanley Johnson,17.27
20181111,Zaza Pachulia,9.29
20181111,Jose Calderon,6.54
20181111,Kemba Walker,36.02
20181111,Nicolas Batum,34.07
20181111,Cody Zeller,31.3
20181111,Marvin Williams,27.27
20181111,Jeremy Lamb,23.19
20181111,Tony Parker,27.5
20181111,Miles Bridges,23.45
20181111,Malik Monk,17.55
20181111,Willy Hernangomez,13.03
20181111,Michael Kidd-Gilchrist,4.38
20181111,Dwayne Bacon,0.22
20181111,P.J. Tucker,39.5
20181111,James Harden,37.59
20181111,Chris Paul,35.04
20181111,Clint Capela,28.46
20181111,James Ennis,21.42
20181111,Gary Clark,32.56
20181111,Eric Gordon,31.03
20181111,Isaiah Hartenstein,12.4
20181111,Victor Oladipo,39.51
20181111,Bojan Bogdanovic,37.11
20181111,Darren Collison,34.44
20181111,Myles Turner,24.1
20181111,Thaddeus Young,23.13
20181111,Cory Joseph,26.56
20181111,Domantas Sabonis,22.14
20181111,Tyreke Evans,19.0
20181111,Doug McDermott,8.09
20181111,Kyle O'Quinn,4.32
20181111,Tim Hardaway,26.06
20181111,Noah Vonleh,22.34
20181111,Mitchell Robinson,22.13
20181111,Damyean Dotson,20.48
20181111,Frank Ntilikina,5.45
20181111,Mario Hezonja,26.32
20181111,Enes Kanter,26.18
20181111,Kevin Knox,25.35
20181111,Allonzo Trier,21.54
20181111,Trey Burke,19.46
20181111,Emmanuel Mudiay,17.15
20181111,Ron Baker,5.14
20181111,Wesley Iwundu,31.38
20181111,Jarell Martin,27.31
20181111,Nikola Vucevic,26.21
20181111,D.J. Augustin,23.42
20181111,Evan Fournier,19.0
20181111,Jerian Grant,28.14
20181111,Jonathon Simmons,27.49
20181111,Terrence Ross,22.24
20181111,Mohamed Bamba,17.39
20181111,Khem Birch,5.14
20181111,Melvin Frazier,5.14
20181111,Isaiah Briscoe,5.14
20181111,Jamal Murray,34.2
20181111,Paul Millsap,30.58
20181111,Gary Harris,30.07
20181111,Juan Hernangomez,29.51
20181111,Nikola Jokic,29.25
20181111,Monte Morris,27.48
20181111,Malik Beasley,21.54
20181111,Trey Lyles,20.27
20181111,Mason Plumlee,15.1
20181111,Brook Lopez,36.32
20181111,Giannis Antetokounmpo,36.12
20181111,Khris Middleton,34.28
20181111,Malcolm Brogdon,33.11
20181111,Eric Bledsoe,30.02
20181111,Pat Connaughton,18.03
20181111,Ersan Ilyasova,17.24
20181111,Tony Snell,13.19
20181111,Donte DiVincenzo,12.54
20181111,John Henson,7.55
20181111,Damian Lillard,35.15
20181111,CJ McCollum,34.49
20181111,Al-Farouq Aminu,30.04
20181111,Jusuf Nurkic,27.33
20181111,Jake Layman,14.22
20181111,Evan Turner,27.09
20181111,Zach Collins,20.09
20181111,Seth Curry,19.4
20181111,Meyers Leonard,17.56
20181111,Nik Stauskas,13.03
20181111,Jayson Tatum,34.45
20181111,Al Horford,34.26
20181111,Kyrie Irving,32.23
20181111,Gordon Hayward,31.04
20181111,Jaylen Brown,28.37
20181111,Marcus Morris,24.44
20181111,Marcus Smart,21.46
20181111,Terry Rozier,18.41
20181111,Aron Baynes,8.5
20181111,Daniel Theis,4.44
20181111,LeBron James,34.18
20181111,Kyle Kuzma,31.33
20181111,Brandon Ingram,28.33
20181111,Lonzo Ball,27.05
20181111,JaVale McGee,26.41
20181111,Josh Hart,22.42
20181111,Tyson Chandler,21.19
20181111,Rajon Rondo,16.23
20181111,Kentavious Caldwell-Pope,15.58
20181111,Lance Stephenson,15.28
20181111,Trae Young,35.08
20181111,Taurean Prince,34.45
20181111,Kent Bazemore,32.52
20181111,Omari Spellman,27.56
20181111,Alex Len,26.5
20181111,Vince Carter,21.08
20181111,DeAndre' Bembry,16.24
20181111,Miles Plumlee,15.05
20181111,Jeremy Lin,14.56
20181111,Kevin Huerter,11.39
20181111,Alex Poythress,3.17
20181112,Markieff Morris,39.03
20181112,Bradley Beal,37.17
20181112,John Wall,33.03
20181112,Dwight Howard,28.54
20181112,Otto Porter,21.42
20181112,Kelly Oubre,21.29
20181112,Jeff Green,20.57
20181112,Austin Rivers,18.09
20181112,Tomas Satoransky,12.2
20181112,Ian Mahinmi,7.06
20181112,Aaron Gordon,33.23
20181112,Nikola Vucevic,32.03
20181112,D.J. Augustin,31.21
20181112,Evan Fournier,29.13
20181112,Wesley Iwundu,15.12
20181112,Jonathon Simmons,26.43
20181112,Terrence Ross,24.52
20181112,Jerian Grant,16.39
20181112,Jarell Martin,14.37
20181112,Mohamed Bamba,11.07
20181112,Khem Birch,4.5
20181112,Josh Richardson,37.15
20181112,Goran Dragic,28.48
20181112,Rodney McGruder,26.06
20181112,Hassan Whiteside,21.51
20181112,Justise Winslow,20.52
20181112,Tyler Johnson,27.27
20181112,Wayne Ellington,26.06
20181112,Kelly Olynyk,22.11
20181112,Bam Adebayo,19.21
20181112,Derrick Jones,10.03
20181112,Joel Embiid,35.4
20181112,Ben Simmons,35.13
20181112,J.J. Redick,31.0
20181112,Markelle Fultz,24.59
20181112,Wilson Chandler,23.26
20181112,Mike Muscala,27.16
20181112,Landry Shamet,23.42
20181112,Furkan Korkmaz,22.25
20181112,T.J. McConnell,14.19
20181112,Amir Johnson,2.0
20181112,Kawhi Leonard,33.47
20181112,Kyle Lowry,33.08
20181112,Pascal Siakam,28.23
20181112,Serge Ibaka,26.58
20181112,Danny Green,22.44
20181112,OG Anunoby,24.14
20181112,Fred VanVleet,22.26
20181112,Delon Wright,16.1
20181112,Jonas Valanciunas,14.53
20181112,C.J. Miles,7.31
20181112,Lorenzo Brown,6.42
20181112,Greg Monroe,1.32
20181112,Malachi Richardson,1.32
20181112,Anthony Davis,39.43
20181112,Jrue Holiday,38.41
20181112,E'Twaun Moore,35.54
20181112,Julius Randle,35.19
20181112,Wesley Johnson,20.44
20181112,Darius Miller,22.27
20181112,Ian Clark,20.52
20181112,Cheick Diallo,19.26
20181112,Tim Frazier,6.54
20181112,Zach LaVine,41.12
20181112,Justin Holiday,36.13
20181112,Ryan Arcidiacono,35.15
20181112,Jabari Parker,29.3
20181112,Wendell Carter,26.42
20181112,Antonio Blakeney,18.39
20181112,Chandler Hutchison,18.26
20181112,Robin Lopez,18.24
20181112,Shaquille Harrison,12.51
20181112,Cristiano Felicio,2.48
20181112,Dorian Finney-Smith,32.5
20181112,Harrison Barnes,32.42
20181112,Luka Doncic,31.47
20181112,DeAndre Jordan,30.59
20181112,Dennis Smith,24.12
20181112,J.J. Barea,23.48
20181112,Devin Harris,18.29
20181112,Dwight Powell,16.49
20181112,Maxi Kleber,15.3
20181112,Jalen Brunson,12.54
20181112,Kyle Anderson,37.32
20181112,Mike Conley,35.43
20181112,Marc Gasol,35.13
20181112,Garrett Temple,34.07
20181112,Jaren Jackson,27.29
20181112,Shelvin Mack,29.05
20181112,MarShon Brooks,22.35
20181112,Wayne Selden,18.16
20181112,Donovan Mitchell,36.18
20181112,Joe Ingles,36.0
20181112,Rudy Gobert,32.01
20181112,Derrick Favors,27.45
20181112,Ricky Rubio,24.19
20181112,Jae Crowder,27.27
20181112,Alec Burks,22.49
20181112,Dante Exum,20.31
20181112,Georges Niang,7.31
20181112,Royce O'Neale,4.03
20181112,Ekpe Udoh,1.16
20181112,Derrick Rose,38.56
20181112,Andrew Wiggins,37.3
20181112,Karl-Anthony Towns,37.12
20181112,Jeff Teague,34.36
20181112,Taj Gibson,33.13
20181112,Josh Okogie,19.34
20181112,Anthony Tolliver,14.47
20181112,Tyus Jones,13.24
20181112,Gorgui Dieng,10.45
20181112,C.J. Williams,0.03
20181112,Joe Harris,33.51
20181112,D'Angelo Russell,32.4
20181112,Jared Dudley,28.25
20181112,Rondae Hollis-Jefferson,26.42
20181112,Caris LeVert,16.43
20181112,Spencer Dinwiddie,28.26
20181112,Allen Crabbe,23.56
20181112,DeMarre Carroll,23.47
20181112,Ed Davis,21.18
20181112,Shabazz Napier,4.12
20181112,Paul George,35.39
20181112,Dennis Schroder,35.38
20181112,Steven Adams,33.0
20181112,Jerami Grant,31.01
20181112,Terrance Ferguson,26.11
20181112,Alex Abrines,20.11
20181112,Patrick Patterson,15.27
20181112,Nerlens Noel,15.0
20181112,Hamidou Diallo,13.59
20181112,Raymond Felton,10.5
20181112,Deonte Burton,1.32
20181112,Timothe Luwawu-Cabarrot,1.32
20181112,T.J. Warren,40.23
20181112,Devin Booker,37.01
20181112,Deandre Ayton,34.35
20181112,Trevor Ariza,28.31
20181112,Isaiah Canaan,22.32
20181112,Mikal Bridges,25.42
20181112,Jamal Crawford,17.09
20181112,Richaun Holmes,13.25
20181112,Elie Okobo,13.22
20181112,Josh Jackson,7.2
20181112,Willie Cauley-Stein,32.11
20181112,De'Aaron Fox,30.55
20181112,Nemanja Bjelica,26.44
20181112,Iman Shumpert,26.16
20181112,Buddy Hield,25.51
20181112,Bogdan Bogdanovic,24.43
20181112,Marvin Bagley,21.16
20181112,Justin Jackson,19.1
20181112,Frank Mason,17.05
20181112,Harry Giles,15.49
20181112,DeMar DeRozan,36.54
20181112,LaMarcus Aldridge,33.46
20181112,Dante Cunningham,29.07
20181112,Bryn Forbes,29.01
20181112,Derrick White,26.11
20181112,Patty Mills,21.49
20181112,Rudy Gay,20.4
20181112,Marco Belinelli,18.22
20181112,Jakob Poeltl,13.0
20181112,Davis Bertans,7.49
20181112,Quincy Pondexter,2.33
20181112,Chimezie Metu,0.48
20181112,Tobias Harris,42.28
20181112,Shai Gilgeous-Alexander,38.27
20181112,Danilo Gallinari,36.55
20181112,Patrick Beverley,23.31
20181112,Marcin Gortat,20.33
20181112,Montrezl Harrell,32.27
20181112,Lou Williams,31.45
20181112,Mike Scott,16.56
20181112,Tyrone Wallace,11.52
20181112,Sindarius Thornwell,10.06
20181112,Klay Thompson,45.19
20181112,Draymond Green,42.42
20181112,Kevin Durant,39.01
20181112,Quinn Cook,22.02
20181112,Damian Jones,13.3
20181112,Andre Iguodala,32.31
20181112,Kevon Looney,26.1
20181112,Shaun Livingston,18.3
20181112,Jonas Jerebko,12.22
20181112,Alfonzo McKinnie,10.46
20181112,Jordan Bell,2.07
20181113,J.R. Smith,39.23
20181113,Larry Nance,34.5
20181113,Collin Sexton,32.4
20181113,Rodney Hood,28.36
20181113,Tristan Thompson,28.13
20181113,Jordan Clarkson,27.32
20181113,David Nwaba,26.46
20181113,Andrew Harrison,12.48
20181113,Ante Zizic,6.11
20181113,Channing Frye,3.01
20181113,Kemba Walker,35.51
20181113,Jeremy Lamb,31.57
20181113,Marvin Williams,29.53
20181113,Nicolas Batum,29.05
20181113,Cody Zeller,17.51
20181113,Malik Monk,23.19
20181113,Dwayne Bacon,16.23
20181113,Tony Parker,15.47
20181113,Miles Bridges,15.4
20181113,Willy Hernangomez,6.37
20181113,Devonte' Graham,6.35
20181113,Bismack Biyombo,6.31
20181113,Frank Kaminsky,4.31
20181113,Juan Hernangomez,38.49
20181113,Gary Harris,36.21
20181113,Jamal Murray,34.33
20181113,Nikola Jokic,32.59
20181113,Paul Millsap,25.39
20181113,Monte Morris,31.01
20181113,Mason Plumlee,14.11
20181113,Trey Lyles,12.43
20181113,Torrey Craig,7.15
20181113,Malik Beasley,6.29
20181113,P.J. Tucker,40.46
20181113,James Harden,36.49
20181113,Clint Capela,36.21
20181113,James Ennis,33.38
20181113,Chris Paul,32.16
20181113,Eric Gordon,33.1
20181113,Gary Clark,15.24
20181113,Isaiah Hartenstein,11.36
20181113,Klay Thompson,38.16
20181113,Kevin Durant,36.31
20181113,Quinn Cook,33.32
20181113,Jonas Jerebko,24.39
20181113,Damian Jones,17.37
20181113,Andre Iguodala,25.43
20181113,Kevon Looney,19.12
20181113,Alfonzo McKinnie,17.28
20181113,Shaun Livingston,15.51
20181113,Jordan Bell,11.11
20181113,Taurean Prince,39.21
20181113,Alex Len,32.0
20181113,Trae Young,27.3
20181113,Kent Bazemore,26.5
20181113,Omari Spellman,14.14
20181113,Alex Poythress,20.36
20181113,Jeremy Lin,20.3
20181113,Vince Carter,17.23
20181113,DeAndre' Bembry,16.32
20181113,Kevin Huerter,13.43
20181113,Miles Plumlee,11.21
20181114,Nikola Vucevic,39.19
20181114,Aaron Gordon,31.46
20181114,D.J. Augustin,31.1
20181114,Evan Fournier,27.41
20181114,Wesley Iwundu,18.44
20181114,Terrence Ross,31.07
20181114,Jonathon Simmons,18.35
20181114,Jerian Grant,16.43
20181114,Jonathan Isaac,16.14
20181114,Mohamed Bamba,8.41
20181114,Joel Embiid,35.48
20181114,J.J. Redick,33.2
20181114,Jimmy Butler,32.55
20181114,Ben Simmons,31.25
20181114,Wilson Chandler,23.14
20181114,Mike Muscala,26.18
20181114,Markelle Fultz,20.45
20181114,Furkan Korkmaz,15.05
20181114,Landry Shamet,14.46
20181114,Amir Johnson,6.24
20181114,Bradley Beal,27.59
20181114,Otto Porter,26.14
20181114,John Wall,21.24
20181114,Markieff Morris,20.4
20181114,Dwight Howard,19.51
20181114,Austin Rivers,29.03
20181114,Jeff Green,24.14
20181114,Ian Mahinmi,24.03
20181114,Kelly Oubre,18.24
20181114,Tomas Satoransky,16.5
20181114,Thomas Bryant,4.06
20181114,Troy Brown,4.06
20181114,Jason Smith,3.06
20181114,Collin Sexton,33.53
20181114,Larry Nance,26.23
20181114,J.R. Smith,24.29
20181114,Tristan Thompson,19.21
20181114,Rodney Hood,16.03
20181114,David Nwaba,28.39
20181114,Jordan Clarkson,27.21
20181114,Cedi Osman,23.31
20181114,Andrew Harrison,18.43
20181114,Ante Zizic,15.04
20181114,Channing Frye,6.33
20181114,Gordon Hayward,28.44
20181114,Kyrie Irving,27.45
20181114,Jayson Tatum,26.39
20181114,Jaylen Brown,25.23
20181114,Al Horford,20.03
20181114,Terry Rozier,29.37
20181114,Semi Ojeleye,21.21
20181114,Aron Baynes,18.35
20181114,Marcus Smart,18.04
20181114,Daniel Theis,9.22
20181114,Brad Wanamaker,8.49
20181114,Guerschon Yabusele,5.38
20181114,Justin Holiday,31.55
20181114,Zach LaVine,31.31
20181114,Ryan Arcidiacono,30.44
20181114,Jabari Parker,26.32
20181114,Wendell Carter,25.3
20181114,Shaquille Harrison,22.54
20181114,Chandler Hutchison,21.28
20181114,Antonio Blakeney,18.29
20181114,Robin Lopez,13.01
20181114,Cristiano Felicio,9.29
20181114,Cameron Payne,8.27
20181114,Allen Crabbe,25.39
20181114,Joe Harris,25.04
20181114,Jared Dudley,24.34
20181114,D'Angelo Russell,23.33
20181114,Ed Davis,16.51
20181114,Spencer Dinwiddie,29.01
20181114,DeMarre Carroll,27.31
20181114,Shabazz Napier,25.5
20181114,Rondae Hollis-Jefferson,23.13
20181114,Kenneth Faried,8.32
20181114,Rodions Kurucs,7.08
20181114,Dzanan Musa,3.04
20181114,Josh Richardson,35.3
20181114,Justise Winslow,33.59
20181114,Rodney McGruder,33.36
20181114,Goran Dragic,29.07
20181114,Hassan Whiteside,21.39
20181114,Tyler Johnson,30.44
20181114,Wayne Ellington,26.06
20181114,Kelly Olynyk,15.52
20181114,Bam Adebayo,10.04
20181114,Udonis Haslem,2.1
20181114,Duncan Robinson,1.13
20181114,Kyle Lowry,38.26
20181114,Kawhi Leonard,34.44
20181114,Pascal Siakam,29.26
20181114,Jonas Valanciunas,26.57
20181114,Danny Green,20.01
20181114,OG Anunoby,23.58
20181114,Fred VanVleet,22.42
20181114,Greg Monroe,21.02
20181114,Delon Wright,14.05
20181114,Malachi Richardson,8.39
20181114,Blake Griffin,39.36
20181114,Andre Drummond,35.56
20181114,Reggie Bullock,28.56
20181114,Reggie Jackson,27.08
20181114,Glenn Robinson,17.16
20181114,Langston Galloway,30.43
20181114,Stanley Johnson,22.02
20181114,Ish Smith,20.44
20181114,Jon Leuer,6.37
20181114,Jose Calderon,5.36
20181114,Zaza Pachulia,5.26
20181114,Giannis Antetokounmpo,34.3
20181114,Khris Middleton,32.16
20181114,Eric Bledsoe,29.56
20181114,Malcolm Brogdon,27.17
20181114,Brook Lopez,24.54
20181114,Pat Connaughton,27.08
20181114,Ersan Ilyasova,25.1
20181114,Tony Snell,17.33
20181114,Thon Maker,9.29
20181114,Donte DiVincenzo,6.24
20181114,John Henson,5.23
20181114,Kyle Anderson,39.07
20181114,Garrett Temple,38.13
20181114,Marc Gasol,37.57
20181114,Mike Conley,35.38
20181114,Jaren Jackson,15.34
20181114,Shelvin Mack,28.52
20181114,Wayne Selden,20.5
20181114,MarShon Brooks,16.03
20181114,Yuta Watanabe,7.46
20181114,Robert Covington,41.1
20181114,Andrew Wiggins,38.03
20181114,Jeff Teague,36.59
20181114,Karl-Anthony Towns,34.46
20181114,Taj Gibson,27.5
20181114,Dario Saric,20.1
20181114,Josh Okogie,16.47
20181114,Gorgui Dieng,13.14
20181114,Tyus Jones,11.01
20181114,Anthony Davis,40.47
20181114,Jrue Holiday,38.5
20181114,E'Twaun Moore,38.11
20181114,Nikola Mirotic,33.3
20181114,Wesley Johnson,29.45
20181114,Darius Miller,18.19
20181114,Julius Randle,14.04
20181114,Ian Clark,12.52
20181114,Cheick Diallo,7.13
20181114,Tim Frazier,6.29
20181114,Terrance Ferguson,31.42
20181114,Steven Adams,30.27
20181114,Dennis Schroder,29.54
20181114,Paul George,28.37
20181114,Jerami Grant,27.52
20181114,Hamidou Diallo,19.26
20181114,Patrick Patterson,18.17
20181114,Raymond Felton,16.5
20181114,Nerlens Noel,13.4
20181114,Deonte Burton,12.0
20181114,Alex Abrines,7.23
20181114,Abdel Nader,2.36
20181114,Timothe Luwawu-Cabarrot,1.16
20181114,Kevin Knox,29.2
20181114,Tim Hardaway,24.42
20181114,Emmanuel Mudiay,21.18
20181114,Noah Vonleh,20.24
20181114,Mitchell Robinson,17.45
20181114,Allonzo Trier,32.19
20181114,Damyean Dotson,23.18
20181114,Enes Kanter,22.08
20181114,Mario Hezonja,22.0
20181114,Frank Ntilikina,21.25
20181114,Ron Baker,5.21
20181114,Harrison Barnes,26.28
20181114,Luka Doncic,25.09
20181114,DeAndre Jordan,22.23
20181114,Dennis Smith,21.48
20181114,Wesley Matthews,20.33
20181114,Dwight Powell,25.37
20181114,Dorian Finney-Smith,22.19
20181114,Maxi Kleber,21.19
20181114,J.J. Barea,18.41
20181114,Devin Harris,12.52
20181114,Jalen Brunson,8.32
20181114,Ryan Broekhoff,7.31
20181114,Salah Mejri,6.48
20181114,Rudy Gobert,25.4
20181114,Joe Ingles,24.57
20181114,Donovan Mitchell,24.44
20181114,Ricky Rubio,24.37
20181114,Derrick Favors,21.56
20181114,Jae Crowder,21.34
20181114,Grayson Allen,20.48
20181114,Dante Exum,20.3
20181114,Alec Burks,16.39
20181114,Thabo Sefolosha,12.0
20181114,Ekpe Udoh,11.12
20181114,Royce O'Neale,9.38
20181114,Georges Niang,5.45
20181114,T.J. Warren,37.45
20181114,Devin Booker,37.1
20181114,Isaiah Canaan,31.41
20181114,Deandre Ayton,29.56
20181114,Mikal Bridges,25.05
20181114,Josh Jackson,21.56
20181114,Richaun Holmes,18.04
20181114,Jamal Crawford,16.47
20181114,De'Anthony Melton,10.22
20181114,Ryan Anderson,6.54
20181114,Dragan Bender,4.2
20181114,DeMar DeRozan,32.16
20181114,Derrick White,29.11
20181114,LaMarcus Aldridge,28.35
20181114,Bryn Forbes,27.43
20181114,Dante Cunningham,25.03
20181114,Marco Belinelli,25.26
20181114,Patty Mills,21.01
20181114,Jakob Poeltl,19.25
20181114,Davis Bertans,13.39
20181114,Quincy Pondexter,10.59
20181114,Chimezie Metu,6.42
20181114,LeBron James,36.0
20181114,Brandon Ingram,32.21
20181114,Lonzo Ball,32.06
20181114,Kyle Kuzma,25.04
20181114,JaVale McGee,23.55
20181114,Josh Hart,23.51
20181114,Tyson Chandler,20.42
20181114,Kentavious Caldwell-Pope,17.22
20181114,Rajon Rondo,15.54
20181114,Lance Stephenson,12.45
20181114,Damian Lillard,37.31
20181114,CJ McCollum,35.23
20181114,Jusuf Nurkic,35.02
20181114,Al-Farouq Aminu,34.26
20181114,Jake Layman,23.38
20181114,Evan Turner,27.28
20181114,Zach Collins,15.58
20181114,Nik Stauskas,14.28
20181114,Meyers Leonard,8.18
20181114,Seth Curry,7.48
20181115,James Ennis,32.43
20181115,James Harden,32.05
20181115,P.J. Tucker,31.16
20181115,Clint Capela,29.38
20181115,Chris Paul,28.12
20181115,Eric Gordon,29.04
20181115,Gary Clark,27.31
20181115,Isaiah Hartenstein,14.39
20181115,Vince Edwards,3.43
20181115,Gerald Green,3.43
20181115,Michael Carter-Williams,3.43
20181115,Marquese Chriss,3.43
20181115,Kevin Durant,29.44
20181115,Klay Thompson,29.27
20181115,Draymond Green,23.47
20181115,Andre Iguodala,23.08
20181115,Damian Jones,18.29
20181115,Quinn Cook,24.27
20181115,Jonas Jerebko,20.21
20181115,Kevon Looney,18.13
